_id,TE_ipaddress,TE_ifName
5f47fb10bdb27375ccf41a3f,10.42.38.202,gei_1/22/1
5f47fb10bdb27375ccf41a41,10.42.244.162,gei_1/1/1
5f47fb10bdb27375ccf41a43,10.41.224.138,gei_1/21/1
5f47fb10bdb27375ccf41a44,10.42.113.242,gei_1/22/1
5f47fb10bdb27375ccf41a46,10.41.24.202,ethernet0/9/0
5f47fb10bdb27375ccf41a47,10.42.28.210,ethernet0/10/0
5f47fb10bdb27375ccf41a48,10.41.40.218,gei_1/0/1
5f47fb10bdb27375ccf41a4a,10.41.57.234,gei_1/21/1
5f47fb10bdb27375ccf41a4c,10.50.209.58,ethernet0/7/0
5f47fb10bdb27375ccf41a4d,10.50.76.58,ethernet0/10/0
5f47fb10bdb27375ccf41a4e,10.50.221.50,ethernet0/9/0
5f47fb10bdb27375ccf41a4f,10.42.149.50,gei_1/0/1
5f47fb10bdb27375ccf41a51,10.42.124.162,ethernet0/7/0
5f47fb10bdb27375ccf41a52,10.41.24.203,ethernet0/10/0
5f47fb10bdb27375ccf41a53,10.40.150.162,ethernet0/9/0
5f47fb10bdb27375ccf41a56,10.60.39.234,gei_1/21/1
5f47fb10bdb27375ccf41a58,10.50.193.210,gei_1/22/1
5f47fb10bdb27375ccf41a5a,10.50.6.146,ethernet0/10/0
5f47fb10bdb27375ccf41a5b,10.42.203.106,ethernet0/9/0
5f47fb10bdb27375ccf41a5c,10.50.5.242,ethernet0/9/0
5f47fb10bdb27375ccf41a5d,10.42.119.171,ethernet0/9/0
5f47fb10bdb27375ccf41a5e,10.42.204.226,gei_1/21/1
5f47fb10bdb27375ccf41a60,10.50.40.98,gei_1/21/1
5f47fb10bdb27375ccf41a62,10.50.6.194,ethernet0/9/0
5f47fb10bdb27375ccf41a63,10.50.68.186,ethernet0/10/0
5f47fb10bdb27375ccf41a64,10.60.7.226,gei_1/21/1
5f47fb10bdb27375ccf41a66,10.40.103.3,ethernet0/9/0
5f47fb10bdb27375ccf41a67,10.41.93.3,ethernet0/9/0
5f47fb10bdb27375ccf41a68,10.40.182.2,ethernet0/10/0
5f47fb10bdb27375ccf41a69,10.50.177.18,gei_1/21/1
5f47fb10bdb27375ccf41a6b,10.40.18.203,ethernet0/10/0
5f47fb10bdb27375ccf41a6d,10.40.69.195,ethernet0/9/0
5f47fb10bdb27375ccf41a6f,10.40.9.130,ethernet0/10/0
5f47fb10bdb27375ccf41a70,10.41.41.34,ethernet0/10/0
5f47fb10bdb27375ccf41a71,10.50.199.210,gei_1/22/1
5f47fb10bdb27375ccf41a73,10.40.7.42,ethernet0/10/0
5f47fb10bdb27375ccf41a74,10.41.132.134,ethernet0/10/0
5f47fb10bdb27375ccf41a75,10.42.242.250,gei_1/21/1
5f47fb10bdb27375ccf41a77,10.42.252.34,gei_1/22/1
5f47fb10bdb27375ccf41a7a,10.42.174.235,nt-a:sfp:1
5f47fb10bdb27375ccf41a7b,10.40.121.2,ethernet0/9/0
5f47fb10bdb27375ccf41a7d,10.42.253.138,gei_1/22/1
5f47fb10bdb27375ccf41a7e,10.50.45.58,gei_1/21/1
5f47fb10bdb27375ccf41a81,10.42.248.130,ethernet0/7/0
5f47fb10bdb27375ccf41a82,10.50.42.26,ethernet0/9/0
5f47fb10bdb27375ccf41a83,10.41.135.122,ethernet0/10/0
5f47fb10bdb27375ccf41a85,10.41.44.146,gei_1/22/1
5f47fb10bdb27375ccf41a87,10.40.221.186,ethernet0/9/0
5f47fb10bdb27375ccf41a88,10.40.228.114,ethernet0/6/0
5f47fb10bdb27375ccf41a89,10.41.238.194,ethernet0/10/0
5f47fb10bdb27375ccf41a8a,10.50.218.226,gei_1/22/1
5f47fb10bdb27375ccf41a8c,10.40.180.250,ethernet0/10/0
5f47fb10bdb27375ccf41a8d,10.40.47.90,ethernet0/9/0
5f47fb10bdb27375ccf41a8e,10.42.148.99,gei_1/22/1
5f47fb10bdb27375ccf41a8f,10.40.119.3,ethernet0/9/0
5f47fb10bdb27375ccf41a90,10.42.47.2,gei_1/21/1
5f47fb10bdb27375ccf41a92,10.50.222.98,gei_1/21/1
5f47fb10bdb27375ccf41a97,10.41.50.154,ethernet0/9/0
5f47fb10bdb27375ccf41a98,10.50.198.98,gei_1/21/1
5f47fb10bdb27375ccf41a9a,10.50.90.90,gei_1/0/1
5f47fb10bdb27375ccf41a9d,10.42.176.186,ethernet0/9/0
5f47fb10bdb27375ccf41a9e,10.50.218.26,gei_1/21/1
5f47fb10bdb27375ccf41aa0,10.50.140.11,nt-b:sfp:1
5f47fb10bdb27375ccf41aa1,10.50.44.162,ethernet0/9/0
5f47fb10bdb27375ccf41aa2,10.42.36.122,gei_1/22/1
5f47fb10bdb27375ccf41aa4,10.50.107.10,ethernet0/9/0
5f47fb10bdb27375ccf41aa5,10.42.32.2,gei_1/0/1
5f47fb10bdb27375ccf41aa7,10.41.73.2,gei_1/1/1
5f47fb10bdb27375ccf41aa9,10.42.105.138,gei_1/21/1
5f47fb10bdb27375ccf41aab,10.50.11.234,ethernet0/7/0
5f47fb10bdb27375ccf41aac,10.42.149.66,gei_1/1/1
5f47fb10bdb27375ccf41aae,10.50.125.194,ethernet0/7/0
5f47fb10bdb27375ccf41aaf,10.40.235.219,ethernet0/9/0
5f47fb10bdb27375ccf41ab0,10.41.246.59,ethernet0/9/0
5f47fb10bdb27375ccf41ab1,10.60.8.218,gei_1/22/1
5f47fb10bdb27375ccf41ab4,10.40.242.59,ethernet0/10/0
5f47fb10bdb27375ccf41ab5,10.50.193.250,gei_1/22/1
5f47fb10bdb27375ccf41ab7,10.42.243.171,gei_1/21/1
5f47fb10bdb27375ccf41ab9,10.41.208.42,ethernet0/9/0
5f47fb10bdb27375ccf41aba,10.42.110.106,ethernet0/9/0
5f47fb10bdb27375ccf41abb,10.50.90.218,ethernet0/9/0
5f47fb10bdb27375ccf41abc,10.42.218.202,ntio-1:sfp:1
5f47fb10bdb27375ccf41abd,10.42.46.202,gei_1/22/1
5f47fb10bdb27375ccf41abe,10.50.232.10,gei_1/1/1
5f47fb10bdb27375ccf41ac1,10.50.18.210,gei_1/21/1
5f47fb10bdb27375ccf41ac3,10.42.124.178,ethernet0/10/0
5f47fb10bdb27375ccf41ac4,10.41.95.66,ethernet0/10/0
5f47fb10bdb27375ccf41ac5,10.42.94.170,gei_1/22/1
5f47fb10bdb27375ccf41ac7,10.40.238.227,ethernet0/10/0
5f47fb10bdb27375ccf41ac8,10.50.203.66,gei_1/22/1
5f47fb10bdb27375ccf41aca,10.40.74.115,ethernet0/10/0
5f47fb10bdb27375ccf41acb,10.50.28.42,gei_1/0/1
5f47fb10bdb27375ccf41acd,10.40.241.51,ethernet0/9/0
5f47fb10bdb27375ccf41ace,10.50.248.74,gei_1/21/1
5f47fb10bdb27375ccf41ad0,10.42.38.242,gei_1/22/1
5f47fb10bdb27375ccf41ad2,10.41.101.194,ethernet0/6/0
5f47fb10bdb27375ccf41ad3,10.40.107.115,ethernet0/9/0
5f47fb10bdb27375ccf41ad4,10.42.153.66,gei_1/21/1
5f47fb10bdb27375ccf41ad6,10.40.38.10,ethernet0/10/0
5f47fb10bdb27375ccf41ad7,10.42.154.226,ethernet0/9/0
5f47fb10bdb27375ccf41ad8,10.42.196.162,ethernet0/9/0
5f47fb10bdb27375ccf41ad9,10.41.155.250,ethernet0/9/0
5f47fb10bdb27375ccf41ada,10.42.152.130,ethernet0/6/0
5f47fb10bdb27375ccf41adb,10.42.194.250,gei_1/0/1
5f47fb10bdb27375ccf41add,10.60.3.50,gei_1/22/1
5f47fb10bdb27375ccf41adf,10.41.207.19,ethernet0/9/0
5f47fb10bdb27375ccf41ae0,10.41.93.154,gei_1/21/1
5f47fb10bdb27375ccf41ae2,10.42.39.90,gei_1/21/1
5f47fb10bdb27375ccf41ae4,10.42.2.251,nt-a:sfp:1
5f47fb10bdb27375ccf41ae5,10.60.31.90,gei_1/21/1
5f47fb10bdb27375ccf41ae6,10.42.7.114,ethernet0/9/0
5f47fb10bdb27375ccf41ae7,10.42.90.98,ethernet0/9/0
5f47fb10bdb27375ccf41ae8,10.42.149.106,gei_1/21/1
5f47fb10bdb27375ccf41aea,10.40.11.74,ethernet0/9/0
5f47fb10bdb27375ccf41aeb,10.60.31.42,gei_1/22/1
5f47fb10bdb27375ccf41aed,10.40.86.178,ethernet0/10/0
5f47fb10bdb27375ccf41aee,10.42.171.18,ethernet0/9/0
5f47fb10bdb27375ccf41aef,10.42.133.74,ethernet0/9/0
5f47fb10bdb27375ccf41af0,10.42.59.50,ethernet0/10/0
5f47fb10bdb27375ccf41af1,10.40.227.146,ethernet0/9/0
5f47fb10bdb27375ccf41af3,10.42.7.242,ethernet0/7/0
5f47fb10bdb27375ccf41af4,10.42.122.242,gei_1/0/1
5f47fb10bdb27375ccf41af6,10.40.183.202,ethernet0/9/0
5f47fb10bdb27375ccf41af7,10.42.122.18,gei_1/1/1
5f47fb10bdb27375ccf41af9,10.42.181.59,nt-a:sfp:1
5f47fb10bdb27375ccf41afc,10.50.50.234,gei_1/22/1
5f47fb10bdb27375ccf41afe,10.41.162.218,ethernet0/9/0
5f47fb10bdb27375ccf41aff,10.42.155.234,ethernet0/9/0
5f47fb10bdb27375ccf41b00,10.42.114.66,gei_1/21/1
5f47fb10bdb27375ccf41b01,10.41.59.138,ethernet0/7/0
5f47fb10bdb27375ccf41b03,10.42.253.210,gei_1/22/1
5f47fb10bdb27375ccf41b05,10.40.4.74,ethernet0/9/0
5f47fb10bdb27375ccf41b06,10.40.195.138,ethernet0/9/0
5f47fb10bdb27375ccf41b07,10.41.118.227,ethernet0/10/0
5f47fb10bdb27375ccf41b08,10.42.252.162,gei_1/22/1
5f47fb10bdb27375ccf41b0d,10.42.107.90,ethernet0/10/0
5f47fb10bdb27375ccf41b0e,10.50.200.34,gei_1/0/1
5f47fb10bdb27375ccf41b10,10.41.105.107,ethernet0/10/0
5f47fb10bdb27375ccf41b11,10.50.141.82,ethernet0/10/0
5f47fb10bdb27375ccf41b12,10.40.131.98,ethernet0/9/0
5f47fb10bdb27375ccf41b14,10.42.12.170,ethernet0/7/0
5f47fb10bdb27375ccf41b16,10.40.228.170,ethernet0/7/0
5f47fb10bdb27375ccf41b17,10.42.12.218,ethernet0/6/0
5f47fb10bdb27375ccf41b18,10.42.225.130,ethernet0/6/0
5f47fb10bdb27375ccf41b19,10.42.63.90,ethernet0/10/0
5f47fb10bdb27375ccf41b1a,10.50.39.130,gei_1/21/1
5f47fb10bdb27375ccf41b1c,10.42.228.2,gei_1/0/1
5f47fb10bdb27375ccf41b1e,10.40.249.202,ethernet0/6/0
5f47fb10bdb27375ccf41b1f,10.42.114.154,ethernet0/9/0
5f47fb10bdb27375ccf41b20,10.40.84.210,ethernet0/7/0
5f47fb10bdb27375ccf41b21,10.42.214.218,gei_1/22/1
5f47fb10bdb27375ccf41b23,10.42.166.242,ethernet0/10/0
5f47fb10bdb27375ccf41b24,10.42.156.74,ethernet0/10/0
5f47fb10bdb27375ccf41b25,10.50.76.90,gei_1/21/1
5f47fb10bdb27375ccf41b28,10.42.44.82,gei_1/21/1
5f47fb10bdb27375ccf41b2a,10.42.37.226,gei_1/22/1
5f47fb10bdb27375ccf41b2c,10.42.16.106,ethernet0/10/0
5f47fb10bdb27375ccf41b2e,10.40.118.74,ethernet0/9/0
5f47fb10bdb27375ccf41b30,10.42.8.186,ethernet0/6/0
5f47fb10bdb27375ccf41b31,10.42.183.99,ethernet0/9/0
5f47fb10bdb27375ccf41b34,10.41.16.35,ethernet0/10/0
5f47fb10bdb27375ccf41b35,10.40.183.178,ethernet0/9/0
5f47fb10bdb27375ccf41b36,10.42.160.234,ethernet0/9/0
5f47fb10bdb27375ccf41b37,10.42.116.218,gei_1/21/1
5f47fb10bdb27375ccf41b39,10.40.249.218,ethernet0/9/0
5f47fb10bdb27375ccf41b3a,10.50.141.58,ethernet0/6/0
5f47fb10bdb27375ccf41b3c,10.50.195.90,gei_1/1/1
5f47fb10bdb27375ccf41b3f,10.41.35.251,ethernet0/10/0
5f47fb10bdb27375ccf41b40,10.60.21.34,gei_1/1/1
5f47fb10bdb27375ccf41b45,10.41.44.218,gei_1/22/1
5f47fb10bdb27375ccf41b46,10.42.44.250,gei_1/22/1
5f47fb10bdb27375ccf41b48,10.50.207.10,ethernet0/7/0
5f47fb10bdb27375ccf41b49,10.40.210.35,ethernet0/9/0
5f47fb10bdb27375ccf41b4c,10.50.93.170,gei_1/21/1
5f47fb10bdb27375ccf41b4e,10.60.20.202,gei_1/1/1
5f47fb10bdb27375ccf41b4f,10.42.33.162,gei_1/21/1
5f47fb10bdb27375ccf41b51,10.40.151.138,ethernet0/10/0
5f47fb10bdb27375ccf41b52,10.41.109.82,ethernet0/7/0
5f47fb10bdb27375ccf41b53,10.42.64.210,gei_1/21/1
5f47fb10bdb27375ccf41b54,10.42.81.11,ethernet0/9/0
5f47fb10bdb27375ccf41b55,10.50.226.98,gei_1/22/1
5f47fb10bdb27375ccf41b57,10.42.49.26,gei_1/21/1
5f47fb10bdb27375ccf41b59,10.42.48.202,gei_1/22/1
5f47fb10bdb27375ccf41b5b,10.50.191.10,gei_1/21/1
5f47fb10bdb27375ccf41b5d,10.50.137.163,nt-b:sfp:1
5f47fb10bdb27375ccf41b5e,10.42.255.26,gei_1/21/1
5f47fb10bdb27375ccf41b5f,10.42.101.83,ethernet0/9/0
5f47fb10bdb27375ccf41b60,10.42.243.18,gei_1/21/1
5f47fb10bdb27375ccf41b62,10.50.186.242,gei_1/21/1
5f47fb10bdb27375ccf41b64,10.50.246.250,gei_1/22/1
5f47fb10bdb27375ccf41b66,10.40.181.66,ethernet0/9/0
5f47fb10bdb27375ccf41b67,10.40.197.186,ethernet0/10/0
5f47fb10bdb27375ccf41b6a,10.50.22.114,gei_1/22/1
5f47fb10bdb27375ccf41b6d,10.50.12.218,gei_1/1/1
5f47fb10bdb27375ccf41b6f,10.42.180.147,nt-b:sfp:1
5f47fb10bdb27375ccf41b70,10.42.38.34,gei_1/0/1
5f47fb10bdb27375ccf41b71,10.42.156.114,ethernet0/6/0
5f47fb10bdb27375ccf41b75,10.42.156.154,gei_1/22/1
5f47fb10bdb27375ccf41b77,10.60.84.90,gei_1/22/1
5f47fb10bdb27375ccf41b79,10.41.19.186,gei_1/1/1
5f47fb10bdb27375ccf41b7b,10.40.210.34,ethernet0/10/0
5f47fb10bdb27375ccf41b7c,10.50.112.83,nt-a:sfp:1
5f47fb10bdb27375ccf41b7d,10.40.238.74,ethernet0/7/0
5f47fb10bdb27375ccf41b7e,10.42.24.226,ethernet0/9/0
5f47fb10bdb27375ccf41b7f,10.60.77.98,gei_1/22/1
5f47fb10bdb27375ccf41b83,10.42.174.123,ethernet0/10/0
5f47fb10bdb27375ccf41b85,10.40.235.75,ethernet0/9/0
5f47fb10bdb27375ccf41b86,10.50.4.186,gei_1/22/1
5f47fb10bdb27375ccf41b87,10.50.40.2,gei_1/21/1
5f47fb10bdb27375ccf41b88,10.40.157.147,ethernet0/9/0
5f47fb10bdb27375ccf41b8c,10.60.36.218,ethernet0/7/0
5f47fb10bdb27375ccf41b8d,10.42.41.106,gei_1/0/1
5f47fb10bdb27375ccf41b8f,10.42.18.2,ethernet0/9/0
5f47fb10bdb27375ccf41b90,10.41.218.142,ethernet0/9/0
5f47fb10bdb27375ccf41b91,10.40.100.163,ethernet0/9/0
5f47fb10bdb27375ccf41b92,10.41.8.130,ethernet0/9/0
5f47fb10bdb27375ccf41b93,10.40.229.90,ethernet0/7/0
5f47fb10bdb27375ccf41b95,10.41.75.11,ethernet0/9/0
5f47fb10bdb27375ccf41b97,10.60.27.194,gei_1/22/1
5f47fb10bdb27375ccf41b99,10.42.199.2,gei_1/1/1
5f47fb10bdb27375ccf41b9c,10.50.217.202,gei_1/1/1
5f47fb10bdb27375ccf41b9e,10.42.191.162,ethernet0/9/0
5f47fb10bdb27375ccf41b9f,10.42.230.147,nt-a:sfp:1
5f47fb10bdb27375ccf41ba1,10.41.248.146,ethernet0/9/0
5f47fb10bdb27375ccf41ba2,10.42.94.202,gei_1/21/1
5f47fb10bdb27375ccf41ba5,10.50.40.34,gei_1/22/1
5f47fb10bdb27375ccf41ba6,10.41.116.50,ethernet0/6/0
5f47fb10bdb27375ccf41ba7,10.42.64.122,gei_1/22/1
5f47fb10bdb27375ccf41ba9,10.41.71.35,ethernet0/9/0
5f47fb10bdb27375ccf41baa,10.50.34.194,ethernet0/10/0
5f47fb10bdb27375ccf41bab,10.50.38.170,ethernet0/9/0
5f47fb10bdb27375ccf41bad,10.42.36.218,gei_1/1/1
5f47fb10bdb27375ccf41baf,10.42.130.34,ethernet0/7/0
5f47fb10bdb27375ccf41bb0,10.41.24.186,ethernet0/9/0
5f47fb10bdb27375ccf41bb1,10.42.115.83,ethernet0/10/0
5f47fb10bdb27375ccf41bb2,10.41.131.50,ethernet0/9/0
5f47fb10bdb27375ccf41bb3,10.42.169.42,ethernet0/10/0
5f47fb10bdb27375ccf41bb5,10.50.39.42,ethernet0/9/0
5f47fb10bdb27375ccf41bb6,10.42.152.234,gei_1/0/1
5f47fb10bdb27375ccf41bb8,10.50.119.10,ethernet0/6/0
5f47fb10bdb27375ccf41bb9,10.42.31.58,gei_1/22/1
5f47fb10bdb27375ccf41bbb,10.60.49.34,ethernet0/9/0
5f47fb10bdb27375ccf41bbc,10.50.24.18,gei_1/21/1
5f47fb10bdb27375ccf41bbe,10.41.92.82,ethernet0/9/0
5f47fb10bdb27375ccf41bbf,10.40.93.139,ethernet0/9/0
5f47fb10bdb27375ccf41bc0,10.42.228.202,gei_1/0/1
5f47fb10bdb27375ccf41bc1,10.42.29.106,gei_1/1/1
5f47fb10bdb27375ccf41bc3,10.60.20.2,gei_1/0/1
5f47fb10bdb27375ccf41bc5,10.41.195.27,ethernet0/10/0
5f47fb10bdb27375ccf41bc6,10.42.218.74,ntio-1:sfp:1
5f47fb10bdb27375ccf41bc7,10.40.155.26,ethernet0/9/0
5f47fb10bdb27375ccf41bc8,10.42.125.162,gei_1/22/1
5f47fb10bdb27375ccf41bca,10.50.251.10,gei_1/22/1
5f47fb10bdb27375ccf41bcc,10.50.189.242,gei_1/21/1
5f47fb10bdb27375ccf41bce,10.50.182.178,gei_1/22/1
5f47fb10bdb27375ccf41bd1,10.42.85.115,nt-b:sfp:1
5f47fb10bdb27375ccf41bd2,10.50.252.2,gei_1/1/1
5f47fb10bdb27375ccf41bd4,10.42.233.194,gei_1/22/1
5f47fb10bdb27375ccf41bd6,10.50.222.202,gei_1/21/1
5f47fb10bdb27375ccf41bd8,10.40.31.114,ethernet0/9/0
5f47fb10bdb27375ccf41bd9,10.42.193.50,gei_1/0/1
5f47fb10bdb27375ccf41bdc,10.42.155.250,ethernet0/9/0
5f47fb10bdb27375ccf41bdd,10.42.198.26,gei_1/21/1
5f47fb10bdb27375ccf41bdf,10.50.23.186,ethernet0/9/0
5f47fb10bdb27375ccf41be0,10.50.236.90,gei_1/22/1
5f47fb10bdb27375ccf41be2,10.50.4.250,gei_1/21/1
5f47fb10bdb27375ccf41be4,10.40.46.154,ethernet0/0/0
5f47fb10bdb27375ccf41be7,10.42.14.186,ethernet0/9/0
5f47fb10bdb27375ccf41be8,10.40.144.18,ethernet0/9/0
5f47fb10bdb27375ccf41bea,10.50.222.186,gei_1/21/1
5f47fb10bdb27375ccf41bec,10.50.43.106,gei_1/21/1
5f47fb10bdb27375ccf41bee,10.42.126.202,gei_1/22/1
5f47fb10bdb27375ccf41bf0,10.50.93.26,gei_1/21/1
5f47fb10bdb27375ccf41bf2,10.50.61.163,gei_1/22/1
5f47fb10bdb27375ccf41bf3,10.42.64.186,gei_1/22/1
5f47fb10bdb27375ccf41bf4,10.42.152.138,ethernet0/9/0
5f47fb10bdb27375ccf41bf5,10.40.190.122,ethernet0/10/0
5f47fb10bdb27375ccf41bf6,10.40.186.90,ethernet0/9/0
5f47fb10bdb27375ccf41bf8,10.42.59.234,ethernet0/10/0
5f47fb10bdb27375ccf41bf9,10.42.131.162,gei_1/21/1
5f47fb10bdb27375ccf41bfc,10.41.238.82,ethernet0/10/0
5f47fb10bdb27375ccf41bfd,10.40.9.18,ethernet0/10/0
5f47fb10bdb27375ccf41bfe,10.50.239.146,gei_1/22/1
5f47fb10bdb27375ccf41bff,10.41.7.226,ethernet0/9/0
5f47fb10bdb27375ccf41c00,10.42.119.74,gei_1/0/1
5f47fb10bdb27375ccf41c02,10.40.250.42,ethernet0/10/0
5f47fb10bdb27375ccf41c03,10.42.31.98,gei_1/22/1
5f47fb10bdb27375ccf41c06,10.42.48.234,gei_1/22/1
5f47fb10bdb27375ccf41c08,10.42.44.210,gei_1/22/1
5f47fb10bdb27375ccf41c09,10.60.41.194,ethernet0/10/0
5f47fb10bdb27375ccf41c0a,10.42.49.226,gei_1/22/1
5f47fb10bdb27375ccf41c0c,10.42.48.218,gei_1/22/1
5f47fb10bdb27375ccf41c0f,10.60.13.98,ethernet0/9/0
5f47fb10bdb27375ccf41c10,10.40.82.130,ethernet0/9/0
5f47fb10bdb27375ccf41c12,10.40.234.18,gei_1/21/1
5f47fb10bdb27375ccf41c13,10.60.25.26,ethernet0/9/0
5f47fb10bdb27375ccf41c15,10.40.198.195,ethernet0/9/0
5f47fb10bdb27375ccf41c16,10.50.93.10,gei_1/21/1
5f47fb10bdb27375ccf41c18,10.42.128.58,gei_1/22/1
5f47fb10bdb27375ccf41c19,10.50.245.170,gei_1/21/1
5f47fb10bdb27375ccf41c1b,10.42.3.114,ethernet0/9/0
5f47fb10bdb27375ccf41c1c,10.60.16.218,gei_1/22/1
5f47fb10bdb27375ccf41c1f,10.42.105.170,gei_1/22/1
5f47fb10bdb27375ccf41c20,10.42.106.130,ethernet0/7/0
5f47fb10bdb27375ccf41c21,10.50.6.234,gei_1/21/1
5f47fb10bdb27375ccf41c23,10.40.171.250,ethernet0/7/0
5f47fb10bdb27375ccf41c24,10.50.227.226,gei_1/21/1
5f47fb10bdb27375ccf41c26,10.42.248.162,ethernet0/7/0
5f47fb10bdb27375ccf41c27,10.50.18.218,gei_1/21/1
5f47fb10bdb27375ccf41c29,10.60.3.226,ethernet0/9/0
5f47fb10bdb27375ccf41c2a,10.40.95.242,ethernet0/9/0
5f47fb10bdb27375ccf41c2c,10.42.149.98,gei_1/0/1
5f47fb10bdb27375ccf41c2e,10.50.8.154,gei_1/22/1
5f47fb10bdb27375ccf41c30,10.60.74.74,gei_1/22/1
5f47fb10bdb27375ccf41c32,10.40.113.154,ethernet0/7/0
5f47fb10bdb27375ccf41c33,10.50.97.11,gei_1/21/1
5f47fb10bdb27375ccf41c34,10.50.210.210,gei_1/22/1
5f47fb10bdb27375ccf41c36,10.42.181.43,nt-b:sfp:1
5f47fb10bdb27375ccf41c37,10.40.64.178,ethernet0/9/0
5f47fb10bdb27375ccf41c38,10.50.225.154,gei_1/0/1
5f47fb10bdb27375ccf41c3b,10.42.1.106,ethernet0/9/0
5f47fb10bdb27375ccf41c3c,10.41.135.218,ethernet0/10/0
5f47fb10bdb27375ccf41c3d,10.50.64.82,ethernet0/7/0
5f47fb10bdb27375ccf41c3f,10.41.71.19,ethernet0/9/0
5f47fb10bdb27375ccf41c40,10.42.164.178,ethernet0/9/0
5f47fb10bdb27375ccf41c41,10.42.133.58,ethernet0/9/0
5f47fb10bdb27375ccf41c42,10.41.70.131,ethernet0/9/0
5f47fb10bdb27375ccf41c43,10.41.152.126,ethernet0/9/1
5f47fb10bdb27375ccf41c44,10.40.45.147,ethernet0/9/0
5f47fb10bdb27375ccf41c45,10.60.6.74,gei_1/22/1
5f47fb10bdb27375ccf41c49,10.50.238.138,gei_1/0/1
5f47fb10bdb27375ccf41c4a,10.42.147.66,ethernet0/10/0
5f47fb10bdb27375ccf41c4b,10.60.6.66,gei_1/21/1
5f47fb10bdb27375ccf41c4d,10.50.43.130,ethernet0/9/0
5f47fb10bdb27375ccf41c4e,10.50.238.50,gei_1/0/1
5f47fb10bdb27375ccf41c4f,10.50.46.202,gei_1/21/1
5f47fb10bdb27375ccf41c52,10.41.72.106,ethernet0/6/0
5f47fb10bdb27375ccf41c53,10.42.189.26,gei_1/1/1
5f47fb10bdb27375ccf41c54,10.60.0.66,gei_1/22/1
5f47fb10bdb27375ccf41c55,10.41.115.227,nt-b:sfp:1
5f47fb10bdb27375ccf41c57,10.42.194.106,ethernet0/10/0
5f47fb10bdb27375ccf41c58,10.50.49.50,ethernet0/9/0
5f47fb10bdb27375ccf41c59,10.40.209.107,ethernet0/10/0
5f47fb10bdb27375ccf41c5a,10.40.230.26,ethernet0/10/0
5f47fb10bdb27375ccf41c5b,10.41.26.131,ethernet0/9/0
5f47fb10bdb27375ccf41c5c,10.41.111.66,ethernet0/10/0
5f47fb10bdb27375ccf41c5d,10.50.252.218,gei_1/0/1
5f47fb10bdb27375ccf41c5e,10.40.141.122,ethernet0/10/0
5f47fb10bdb27375ccf41c5f,10.60.6.82,gei_1/21/1
5f47fb10bdb27375ccf41c61,10.42.155.50,ethernet0/9/0
5f47fb10bdb27375ccf41c62,10.50.194.242,gei_1/0/1
5f47fb10bdb27375ccf41c65,10.42.124.194,gei_1/0/1
5f47fb10bdb27375ccf41c67,10.40.210.26,ethernet0/10/0
5f47fb10bdb27375ccf41c69,10.42.176.210,ethernet0/10/0
5f47fb10bdb27375ccf41c6a,10.42.124.186,ethernet0/10/0
5f47fb10bdb27375ccf41c6b,10.50.186.26,gei_1/21/1
5f47fb10bdb27375ccf41c6d,10.50.192.130,gei_1/22/1
5f47fb10bdb27375ccf41c6f,10.50.202.2,gei_1/21/1
5f47fb10bdb27375ccf41c71,10.50.244.90,gei_1/22/1
5f47fb10bdb27375ccf41c73,10.42.130.146,gei_1/0/1
5f47fb10bdb27375ccf41c75,10.50.190.202,gei_1/22/1
5f47fb10bdb27375ccf41c77,10.42.55.106,ethernet0/6/0
5f47fb10bdb27375ccf41c78,10.40.229.202,ethernet0/7/0
5f47fb10bdb27375ccf41c7b,10.42.155.218,ethernet0/9/0
5f47fb10bdb27375ccf41c7c,10.40.94.203,ethernet0/9/0
5f47fb10bdb27375ccf41c7d,10.42.252.154,gei_1/21/1
5f47fb10bdb27375ccf41c7f,10.50.211.162,gei_1/22/1
5f47fb10bdb27375ccf41c80,10.41.67.123,ethernet0/10/0
5f47fb10bdb27375ccf41c82,10.42.40.123,ethernet0/10/0
5f47fb10bdb27375ccf41c83,10.50.168.242,gei_1/1/1
5f47fb10bdb27375ccf41c87,10.40.8.162,ethernet0/10/0
5f47fb10bdb27375ccf41c88,10.50.187.2,gei_1/21/1
5f47fb10bdb27375ccf41c8a,10.41.84.210,ethernet0/9/0
5f47fb10bdb27375ccf41c8b,10.42.130.186,gei_1/21/1
5f47fb10bdb27375ccf41c8d,10.42.236.114,gei_1/21/1
5f47fb10bdb27375ccf41c8f,10.40.0.178,ethernet0/10/0
5f47fb10bdb27375ccf41c90,10.42.253.114,gei_1/22/1
5f47fb10bdb27375ccf41c92,10.50.93.194,gei_1/22/1
5f47fb10bdb27375ccf41c94,10.42.153.234,ethernet0/6/0
5f47fb10bdb27375ccf41c95,10.42.243.42,gei_1/21/1
5f47fb10bdb27375ccf41c97,10.60.26.162,gei_1/21/1
5f47fb10bdb27375ccf41c99,10.40.30.50,ethernet0/6/0
5f47fb10bdb27375ccf41c9a,10.50.52.186,ethernet0/9/0
5f47fb10bdb27375ccf41c9b,10.42.52.82,gei_1/21/1
5f47fb10bdb27375ccf41c9d,10.60.54.66,gei_1/22/1
5f47fb10bdb27375ccf41c9f,10.50.71.186,ethernet0/9/0
5f47fb10bdb27375ccf41ca0,10.40.128.203,ethernet0/9/0
